,movieId,imdbId,tmdbId,imdb_url,tmdb_url,type,description,poster_path
1562,2497,206275,9816,www.imdb.com/title/tt0206275,www.themoviedb.org/movie/9816,movie,"A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past.",https://image.tmdb.org/t/p/w500/gUevloYtOgnHYHqYhkXiUdvasGz.jpg
1563,3975,237572,5955,www.imdb.com/title/tt0237572,www.themoviedb.org/movie/5955,movie,A police chief about to retire pledges to help a woman find her daughter's killer.,https://image.tmdb.org/t/p/w500/pSZrgDd2clNcity14EDtPu9Wwyz.jpg
1564,2969,102388,17474,www.imdb.com/title/tt0102388,www.themoviedb.org/movie/17474,movie,"Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.",https://image.tmdb.org/t/p/w500/xA9URqjUHtYtSlAT483FHSKq8Y9.jpg
1565,1337,209475,2018,www.imdb.com/title/tt0209475,www.themoviedb.org/movie/2018,movie,"San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, paediatrician Steve Edison, only to find he is the fiancé of her latest client. As Mary continues making the wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.",https://image.tmdb.org/t/p/w500/e7G4qLIC2xaVWkhZxRHj1K3iE5F.jpg
1566,3949,92618,10937,www.imdb.com/title/tt0092618,www.themoviedb.org/movie/10937,movie,"Downtrodden writer Henry and distressed goddess Wanda aren't exactly husband and wife: they're wedded to their bar stools. But they like each other's company- and Barfly captures their giddy, gin-soaked attempts to make a go of life on the skids.",https://image.tmdb.org/t/p/w500/1TDhyo38sHKU9WSwdVV0AtTrmTS.jpg
1567,3224,92644,96,www.imdb.com/title/tt0092644,www.themoviedb.org/movie/96,movie,"Axel heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin—and the chase is on.",https://image.tmdb.org/t/p/w500/yPXAvRwhstvr8gSmAb8sfJTCORS.jpg
1568,1455,86960,90,www.imdb.com/title/tt0086960,www.themoviedb.org/movie/90,movie,"Tough-talking Detroit cop Axel Foley heads to the rarified world of Beverly Hills in his beat-up Chevy Nova to investigate a friend's murder, but soon realizes he's stumbled onto something much more complicated. Bungling rookie detective, Billy Rosewood joins the fish-out-of-water Axel and shows him the West Los Angeles ropes.",https://image.tmdb.org/t/p/w500/cCSqo23BEHDcnx7xgFyFqjBykOj.jpg
1569,1970,92695,19933,www.imdb.com/title/tt0092695,www.themoviedb.org/movie/19933,movie,"A group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la The Incredible Journey, seek their young 8 year old ""master"". Children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness.",https://image.tmdb.org/t/p/w500/ux31YN45YAc4AyovQqYwoGTulvU.jpg
1570,972,92718,12919,www.imdb.com/title/tt0092718,www.themoviedb.org/movie/12919,movie,"Nerdy high schooler Ronald Miller rescues cheerleader Cindy Mancini from parental punishment after she accidentally destroys her mother's designer clothes. Ronald agrees to pay for the $1,000 outfit on one condition: that she will act as though they're a couple for an entire month. As the days pass, however, Cindy grows fond of Ronald, making him popular. But when Ronald's former best friend gets left behind, he realizes that social success isn't everything.",https://image.tmdb.org/t/p/w500/uHCkUHe63HUkWPmUmJ0kPmOQchJ.jpg
1571,2371,92948,17159,www.imdb.com/title/tt0092948,www.themoviedb.org/movie/17159,movie,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",https://image.tmdb.org/t/p/w500/irVU3PHIdg36Rh8tSKnKCdmHLEO.jpg
1572,1180,92965,10110,www.imdb.com/title/tt0092965,www.themoviedb.org/movie/10110,movie,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",https://image.tmdb.org/t/p/w500/gEaCzjwHoPgyQFcwHql7o5YLHAU.jpg
1573,1555,83907,764,www.imdb.com/title/tt0083907,www.themoviedb.org/movie/764,movie,"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.",https://image.tmdb.org/t/p/w500/uYxQ6xhP3WjqPZtxyAOnZQWnZqn.jpg
1574,3730,93260,2614,www.imdb.com/title/tt0093260,www.themoviedb.org/movie/2614,movie,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",https://image.tmdb.org/t/p/w500/A4azclZQjqeQxXvcok3rdUmuq8a.jpg
1575,1902,93437,1547,www.imdb.com/title/tt0093437,www.themoviedb.org/movie/1547,movie,A mother and her two teenage sons move to a seemingly nice and quiet small coastal California town yet soon find out that it's overrun by bike gangs and vampires. A couple of teenage friends take it upon themselves to hunt down the vampires that they suspect of a few mysterious murders and restore peace and calm to their town.,https://image.tmdb.org/t/p/w500/nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg
1576,841,118694,843,www.imdb.com/title/tt0118694,www.themoviedb.org/movie/843,movie,A melancholy story set in Hong Kong in 1962. A woman and a man who live in the same crowded apartment building discover that their husband and wife are having an affair.,https://image.tmdb.org/t/p/w500/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg
1577,2611,212985,9740,www.imdb.com/title/tt0212985,www.themoviedb.org/movie/9740,movie,"After having successfully eluded the authorities for years, Hannibal peacefully lives in Italy in disguise as an art scholar. Trouble strikes again when he's discovered leaving a deserving few dead in the process. He returns to America to make contact with now disgraced Agent Clarice Starling, who is suffering the wrath of a malicious FBI rival as well as the media.",https://image.tmdb.org/t/p/w500/v5wAZwRqpGWmyAaaJ8BBHYuNXnj.jpg
1578,3039,239948,10878,www.imdb.com/title/tt0239948,www.themoviedb.org/movie/10878,movie,"A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",https://image.tmdb.org/t/p/w500/5mq8J11266ZL7HCOwDGXoaU6eIO.jpg
1579,1531,230838,1921,www.imdb.com/title/tt0230838,www.themoviedb.org/movie/1921,movie,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",https://image.tmdb.org/t/p/w500/3biEHZSBSYqSkawU2sQyNbLcjgE.jpg
1580,3924,233142,12138,www.imdb.com/title/tt0233142,www.themoviedb.org/movie/12138,movie,"It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.",https://image.tmdb.org/t/p/w500/nJgr5sGoXnsgZ0EVt80i6X9dQiA.jpg
1581,3653,236493,6073,www.imdb.com/title/tt0236493,www.themoviedb.org/movie/6073,movie,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",https://image.tmdb.org/t/p/w500/5GqF6rVjUW6CVTuj7w1A2JE49AF.jpg
1582,4018,39190,19490,www.imdb.com/title/tt0039190,www.themoviedb.org/movie/19490,movie,"An Episcopal Bishop, Henry Brougham, has been working for months on the plans for an elaborate new cathedral which he hopes will be paid for primarily by a wealthy, stubborn widow. He is losing sight of his family and of why he became a churchman in the first place. Enter Dudley, an angel sent to help him. Dudley does help everyone he meets, but not necessarily in the way they would have preferred. With the exception of Henry, everyone loves him, but Henry begins to believe that Dudley is there to replace him, both at work and in his family's affections, as Christmas approaches.",https://image.tmdb.org/t/p/w500/mxVxvBgykz9SqsgqARcnv53oLo0.jpg
1583,2750,57251,38805,www.imdb.com/title/tt0057251,www.themoviedb.org/movie/38805,movie,"An unemployed construction worker heading out west stops at a remote farm in the desert to get water when his car overheats. The farm is being worked by a group of East European Catholic nuns, headed by the strict mother superior, who believes the man has been sent by God to build a much needed church in the desert.",https://image.tmdb.org/t/p/w500/gYoVx2m8NP2hTWnEpwNeROIWrQ4.jpg
1584,3540,53793,22013,www.imdb.com/title/tt0053793,www.themoviedb.org/movie/22013,movie,"When hedonistic but charming con man Elmer Gantry meets the beautiful Sister Sharon Falconer, a roadside revivalist, he feigns piousness to join her act as a passionate preacher. The two make a successful onstage pair, and their chemistry extends to romance. Both the show and their relationship are threatened, however, when one of Gantry's ex-lovers decides that she has a score to settle with the charismatic performer.",https://image.tmdb.org/t/p/w500/dypeHOxNvq4LsCiILSCX385flt6.jpg
1585,3541,37800,56137,www.imdb.com/title/tt0037800,www.themoviedb.org/movie/56137,movie,"Plucky Englishwoman Joan Webster travels to the remote islands of the Scottish Hebrides in order to marry a wealthy industrialist. Trapped by inclement weather on the Isle of Mull and unable to continue to her destination, Joan finds herself charmed by the straightforward, no-nonsense islanders around her, and becomes increasingly attracted to naval officer Torquil MacNeil, who holds a secret that may change her life forever.",https://image.tmdb.org/t/p/w500/i0Tq9xHqjlm3TjMYAJEq3hFnpQb.jpg
1586,1633,66740,17965,www.imdb.com/title/tt0066740,www.themoviedb.org/movie/17965,movie,"Famous organist Anton Phibes is horribly disfigured in an automobile accident while rushing to the side of his sick wife and presumed to be dead. Once Phibes learns that his wife died on the operating table, he is convinced the doctors are responsible and begins exacting his revenge on all those involved.",https://image.tmdb.org/t/p/w500/jfw3lj3lt8AeA7oS7rPnUsSS3za.jpg
1587,1556,91474,11454,www.imdb.com/title/tt0091474,www.themoviedb.org/movie/11454,movie,"FBI Agent Will Graham, who retired after catching Hannibal Lecktor, returns to duty to engage in a risky cat-and-mouse game with Lecktor to capture a new killer.",https://image.tmdb.org/t/p/w500/6rb24x39vV8n5301IelC8rCPJTH.jpg
1588,1175,100486,38718,www.imdb.com/title/tt0100486,www.themoviedb.org/movie/38718,movie,"Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.",https://image.tmdb.org/t/p/w500/5Ws7t7uKaPDOKBJYVW1kuyvAna7.jpg
1589,2679,88000,14052,www.imdb.com/title/tt0088000,www.themoviedb.org/movie/14052,movie,"At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",https://image.tmdb.org/t/p/w500/6mvuwu38z16MJsrcE0hhzwPrJUN.jpg
1590,1909,215750,853,www.imdb.com/title/tt0215750,www.themoviedb.org/movie/853,movie,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.,https://image.tmdb.org/t/p/w500/9cSoNnB31hGY2mL78VT8mAbz6nR.jpg
1591,3086,205873,5257,www.imdb.com/title/tt0205873,www.themoviedb.org/movie/5257,movie,A group of maverick scientists on a remote Australian sheep farm are the globe's only hope for obtaining the epic images of man's first steps on the moon.,https://image.tmdb.org/t/p/w500/4hyYzQkpvC4wfQsZ2fijzZ56FsO.jpg
1592,173,209144,77,www.imdb.com/title/tt0209144,www.themoviedb.org/movie/77,movie,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",https://image.tmdb.org/t/p/w500/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg
1593,14,227538,10054,www.imdb.com/title/tt0227538,www.themoviedb.org/movie/10054,movie,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",https://image.tmdb.org/t/p/w500/urb5Wf4yffJQ2KwAuSPxCbOM8HA.jpg
1594,456,245712,55,www.imdb.com/title/tt0245712,www.themoviedb.org/movie/55,movie,"A fatalistic car crash in Mexico City sets off a chain of events in the lives of three persons: a young man aching to run off with his sister-in-law, a supermodel, and a homeless man. Their lives are catapulted into unforeseen circumstances instigated by the seemingly inconsequential destiny of a dog.",https://image.tmdb.org/t/p/w500/n3QrQvLM7lZ9AGExvG89OREkCXW.jpg
1595,2237,164334,2043,www.imdb.com/title/tt0164334,www.themoviedb.org/movie/2043,movie,"When a teacher kidnaps a girl from a prestigious school, homicide detective, Alex Cross takes the case and teams up with young security agent, Jezzie Flannigan in hope of finding the girl and stopping the brutal psychopath.",https://image.tmdb.org/t/p/w500/1YtsND7vSNymylnOSzgg3DdVFMB.jpg
1596,1060,221027,4133,www.imdb.com/title/tt0221027,www.themoviedb.org/movie/4133,movie,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",https://image.tmdb.org/t/p/w500/ii4sylRdQnLFPMCLhaER7vb0J6N.jpg
1597,1371,243155,634,www.imdb.com/title/tt0243155,www.themoviedb.org/movie/634,movie,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",https://image.tmdb.org/t/p/w500/kAygHXKmq5Io2UUYkMBUXVRwUQy.jpg
1598,3040,245686,10956,www.imdb.com/title/tt0245686,www.themoviedb.org/movie/10956,movie,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",https://image.tmdb.org/t/p/w500/nQoZBpLqGydDjVRXILTx06DoLCF.jpg
1599,2640,240515,13166,www.imdb.com/title/tt0240515,www.themoviedb.org/movie/13166,movie,"An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.",https://image.tmdb.org/t/p/w500/fhAf3yTnsUckSFB86Ss3MQkeBji.jpg
1600,1011,86250,111,www.imdb.com/title/tt0086250,www.themoviedb.org/movie/111,movie,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",https://image.tmdb.org/t/p/w500/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg
1601,4075,55895,32488,www.imdb.com/title/tt0055895,www.themoviedb.org/movie/32488,movie,"An alcoholic falls in love with and gets married to a young woman, whom he systematically addicts to booze so they can share his ""passion"" together.",https://image.tmdb.org/t/p/w500/gIRMRKvIbdGTGtlZXL303ZEez5L.jpg
1602,973,209163,1734,www.imdb.com/title/tt0209163,www.themoviedb.org/movie/1734,movie,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",https://image.tmdb.org/t/p/w500/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg
1603,3941,84917,11307,www.imdb.com/title/tt0084917,www.themoviedb.org/movie/11307,movie,"Based on the John Irving novel, this film chronicles the life of T S Garp, and his mother, Jenny. Whilst Garp sees himself as a ""serious"" writer, Jenny writes a feminist manifesto at an opportune time, and finds herself as a magnet for all manner of distressed women.",https://image.tmdb.org/t/p/w500/vSrxhQZPEiPyxgEQ9rYue8TTGkZ.jpg
1604,2423,80319,19494,www.imdb.com/title/tt0080319,www.themoviedb.org/movie/19494,movie,"Frank Hart is a pig. He takes advantage in the grossest manner of the women who work with him. When his three assistants manage to trap him in his own house they assume control of his department and productivity leaps, but just how long can they keep Hart tied up?",https://image.tmdb.org/t/p/w500/wndwKY8WnSfhCUn7iSXI37dE7yo.jpg
1605,3649,48021,934,www.imdb.com/title/tt0048021,www.themoviedb.org/movie/934,movie,"Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.",https://image.tmdb.org/t/p/w500/ja59N8o9npLCzrjcl3EZsi3QF81.jpg
1606,2461,183790,9476,www.imdb.com/title/tt0183790,www.themoviedb.org/movie/9476,movie,"William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to ""change his Stars"", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.",https://image.tmdb.org/t/p/w500/bBzCG34Iel2xgaioYakXd8auPgt.jpg
1607,15,126029,808,www.imdb.com/title/tt0126029,www.themoviedb.org/movie/808,movie,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",https://image.tmdb.org/t/p/w500/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg
1608,974,203009,824,www.imdb.com/title/tt0203009,www.themoviedb.org/movie/824,movie,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",https://image.tmdb.org/t/p/w500/elj5J1p09UdO1eqjfQuIafSpftp.jpg
1609,1035,213149,676,www.imdb.com/title/tt0213149,www.themoviedb.org/movie/676,movie,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",https://image.tmdb.org/t/p/w500/ftkKVbk4sQEcekuaGJvpvXcNs32.jpg
1610,1007,101587,1406,www.imdb.com/title/tt0101587,www.themoviedb.org/movie/1406,movie,"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned.",https://image.tmdb.org/t/p/w500/9DVZpm9pQNB3M17cRo752zqUYhL.jpg
1611,2751,95082,13554,www.imdb.com/title/tt0095082,www.themoviedb.org/movie/13554,movie,A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,https://image.tmdb.org/t/p/w500/hOdMoFnP6cPh1JKoIgyacWJmU1f.jpg
1612,2988,54130,41050,www.imdb.com/title/tt0054130,www.themoviedb.org/movie/41050,movie,A day in the life of an unfaithful married couple and their steadily deteriorating relationship,https://image.tmdb.org/t/p/w500/56P2traywoZoiHuwCWyKtMtjahB.jpg
1613,1036,95647,1632,www.imdb.com/title/tt0095647,www.themoviedb.org/movie/1632,movie,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his partner, a former sheriff.",https://image.tmdb.org/t/p/w500/hTv8Bkq3W1vwKi1IWCLWQW9PNU4.jpg
1614,487,54047,966,www.imdb.com/title/tt0054047,www.themoviedb.org/movie/966,movie,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,https://image.tmdb.org/t/p/w500/6rVIjriV3Sv1B9INrzGRXW8Q7aY.jpg
1615,2428,53221,301,www.imdb.com/title/tt0053221,www.themoviedb.org/movie/301,movie,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",https://image.tmdb.org/t/p/w500/5hFxzqpucuT3AjnvcO1pHkR122S.jpg
1616,3892,244316,25538,www.imdb.com/title/tt0244316,www.themoviedb.org/movie/25538,movie,Each member of a family in Taipei asks hard questions about life's meaning as they live through everyday quandaries.,https://image.tmdb.org/t/p/w500/hTPkCpK9SLGDMXRbUwzoep0MxOx.jpg
1617,3982,41996,15497,www.imdb.com/title/tt0041996,www.themoviedb.org/movie/15497,movie,"In the early days of daylight bombing raids over Germany, General Frank Savage must take command of a 'hard luck' bomber group. Much of the story deals with his struggle to whip his group into a disciplined fighting unit in spite of heavy losses, and withering attacks by German fighters over their targets.",https://image.tmdb.org/t/p/w500/4D6GlPtBKR3MOxn9W7cpKp75WVZ.jpg
1618,3726,255798,11090,www.imdb.com/title/tt0255798,www.themoviedb.org/movie/11090,movie,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",https://image.tmdb.org/t/p/w500/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg
1619,16,251075,9397,www.imdb.com/title/tt0251075,www.themoviedb.org/movie/9397,movie,"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.",https://image.tmdb.org/t/p/w500/qCPaLtg78iDUY4VU3nGyX8n1osN.jpg
1620,1778,244244,9705,www.imdb.com/title/tt0244244,www.themoviedb.org/movie/9705,movie,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",https://image.tmdb.org/t/p/w500/pDoI9pO6EPunPTDPXiubRDgZPnR.jpg
1621,3722,65528,10364,www.imdb.com/title/tt0065528,www.themoviedb.org/movie/10364,movie,"A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation.",https://image.tmdb.org/t/p/w500/8d8bBOK3w3e8wE3rBLN3xsXROo9.jpg
1622,661,102685,1089,www.imdb.com/title/tt0102685,www.themoviedb.org/movie/1089,movie,"In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.",https://image.tmdb.org/t/p/w500/tlbERIghrQ4oofqlbF7H0K0EYnx.jpg
1623,2860,45810,759,www.imdb.com/title/tt0045810,www.themoviedb.org/movie/759,movie,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",https://image.tmdb.org/t/p/w500/o37B6gW7L5S2bmY52nDcf4JcnwH.jpg
1624,3891,48605,10653,www.imdb.com/title/tt0048605,www.themoviedb.org/movie/10653,movie,"With his family away for their annual summer holiday, Richard Sherman decides he has the opportunity to live a bachelor's life. The beautiful but ditzy blonde from the apartment above catches his eye and they soon start spending time together—maybe a little too much time!",https://image.tmdb.org/t/p/w500/4oLqx0QbjWFzWtkxRmDLGH47CUJ.jpg
1625,711,84805,9576,www.imdb.com/title/tt0084805,www.themoviedb.org/movie/9576,movie,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",https://image.tmdb.org/t/p/w500/ngyCzZwb9y5sMUCig5JQT4Y33Q.jpg
1626,17,230011,10865,www.imdb.com/title/tt0230011,www.themoviedb.org/movie/10865,movie,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea. The underwater expedition takes an unexpected turn when the team's mission must switch from exploring Atlantis to protecting it.",https://image.tmdb.org/t/p/w500/8fUEFPUTF7kBMuKPiSQHxPvd8EZ.jpg
1627,1201,146316,1995,www.imdb.com/title/tt0146316,www.themoviedb.org/movie/1995,movie,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",https://image.tmdb.org/t/p/w500/sJpl1EfHGZhbKtZ3fWTlwrpM1tH.jpg
1628,1971,232500,9799,www.imdb.com/title/tt0232500,www.themoviedb.org/movie/9799,movie,"Domenic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",https://image.tmdb.org/t/p/w500/gqY0ITBgT7A82poL9jv851qdnIb.jpg
1629,1456,212720,644,www.imdb.com/title/tt0212720,www.themoviedb.org/movie/644,movie,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.",https://image.tmdb.org/t/p/w500/wnUAcUrMRGPPZUDroLeZhSjLkuu.jpg
1630,2157,203119,11826,www.imdb.com/title/tt0203119,www.themoviedb.org/movie/11826,movie,"Ex-safecracker Gal Dove has served his time behind bars and is blissfully retired to a Spanish villa paradise with a wife he adores. The idyll is shattered by the arrival of his nemesis Don Logan, intent on persuading Gal to return to London for one last big job. Desperate not to sacrifice his enchanted existence, Dove is drawn into a shocking battle of wills with Logan, and takes part in a sensational underwater heist, risking everything to protect the woman he loves.",https://image.tmdb.org/t/p/w500/l8lQFhRzZo5pG8ZA7PokbXqOmG6.jpg
1631,649,203632,9301,www.imdb.com/title/tt0203632,www.themoviedb.org/movie/9301,movie,"Young nurse Sissi lives a secluded life entirely devoted to her patients at Birkenhof asylum. Her first encounter with ex-soldier and drifter Bodo has a lasting impact. He causes an accident in which he provides first aid, Sissi wonders if he may be the man of her dreams. But when she finds him weeks later she is rejected, as Bodo is stuck somewhere between a traumatic past and a criminal future.",https://image.tmdb.org/t/p/w500/7YB9ECkfXSwSBclMJ3BZSXEgVz5.jpg
