,movieId,title,genres
2154,3447,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
2155,3285,Red River (1948),Action|Adventure|Western
2156,2992,"Woman Under the Influence, A (1974)",Drama
2157,1299,Stagecoach (1939),Action|Drama|Romance|Western
2158,3900,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
2159,1973,"Court Jester, The (1956)",Adventure|Comedy|Musical
2160,2339,Bullitt (1968),Action|Crime|Drama|Thriller
2161,3286,42nd Street (1933),Drama|Musical|Romance
2162,2794,"Play It Again, Sam (1972)",Comedy|Romance
2163,4103,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
2164,1560,Amarcord (1973),Comedy|Drama
2165,1066,Hero (Ying xiong) (2002),Action|Adventure|Drama
2166,3209,Horse Feathers (1932),Comedy
2167,3663,Rivers and Tides (2001),Documentary
2168,458,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
2169,3544,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
2170,1561,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
2171,3287,Adam's Rib (1949),Comedy|Romance
2172,2016,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
2173,3470,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical
2174,2704,"Night at the Opera, A (1935)",Comedy|Musical|Romance
2175,2563,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller
2176,3471,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
2177,3885,"Cooler, The (2003)",Comedy|Drama|Romance
2178,2256,In America (2002),Drama|Romance
2179,1204,"Last Samurai, The (2003)",Action|Adventure|Drama|War
2180,541,Big Fish (2003),Drama|Fantasy|Romance
2181,2531,Something's Gotta Give (2003),Comedy|Drama|Romance
2182,3375,Girl with a Pearl Earring (2003),Drama|Romance
2183,47,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
2184,2351,Mona Lisa Smile (2003),Drama|Romance
2185,2705,Calendar Girls (2003),Comedy
2186,618,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
2187,542,House of Sand and Fog (2003),Drama
2188,2970,Monster (2003),Crime|Drama
2189,3183,Cheaper by the Dozen (2003),Children|Comedy
2190,1774,Cold Mountain (2003),Drama|Romance|War
2191,3028,Paycheck (2003),Action|Sci-Fi|Thriller
2192,980,Peter Pan (2003),Action|Adventure|Children|Fantasy
2193,2795,Along Came Polly (2004),Comedy|Romance
2194,4245,"Great Gatsby, The (1974)",Drama
2195,3177,Mon Oncle (My Uncle) (1958),Comedy
2196,2174,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
2197,2844,My Darling Clementine (1946),Western
2198,323,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
2199,3288,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
2200,4269,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
2201,2845,"Ox-Bow Incident, The (1943)",Drama|Western
2202,3289,D.O.A. (1950),Drama|Film-Noir|Mystery
2203,1300,"Strada, La (1954)",Drama
2204,2017,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
2205,3290,"Boy and His Dog, A (1975)",Sci-Fi
2206,3996,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
2207,713,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
2208,1541,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
2209,210,Touching the Void (2003),Adventure|Documentary
2210,2878,Miracle (2004),Drama
2211,915,"Dreamers, The (2003)",Drama
2212,3551,Thirteen (2003),Drama
2213,1378,50 First Dates (2004),Comedy|Romance
2214,2932,"Goodbye, Mr. Chips (1939)",Drama|Romance
2215,48,EuroTrip (2004),Adventure|Comedy
2216,2883,"Passion of the Christ, The (2004)",Drama
2217,619,"Good bye, Lenin! (2003)",Comedy|Drama
2218,49,Hidalgo (2004),Adventure|Drama
2219,3043,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
2220,754,Persona (1966),Drama
2221,3291,"Passion of Anna, The (Passion, En) (1969)",Drama
2222,2912,"Girl Next Door, The (2004)",Comedy|Romance
2223,1067,Secret Window (2004),Mystery|Thriller
2224,1509,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
2225,174,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
2226,2465,Taking Lives (2004),Crime|Drama|Thriller
2227,4196,Jersey Girl (2004),Comedy|Drama|Romance
2228,2018,"Ladykillers, The (2004)",Comedy|Crime
2229,2151,Dogville (2003),Drama|Mystery|Thriller
2230,50,Hellboy (2004),Action|Adventure|Fantasy|Horror
2231,3591,"Prince & Me, The (2004)",Comedy|Romance
2232,3409,"United States of Leland, The (2003)",Crime|Drama
2233,3184,Ella Enchanted (2004),Comedy|Fantasy|Romance
2234,3966,"Ten Commandments, The (1956)",Adventure|Drama
2235,620,Dawn of the Dead (1978),Action|Drama|Horror
2236,1178,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
2237,875,After Hours (1985),Comedy|Thriller
2238,284,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
2239,2993,"Punisher, The (2004)",Action|Crime|Thriller
2240,2415,13 Going on 30 (2004),Comedy|Fantasy|Romance
2241,2106,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
2242,1068,Mean Girls (2004),Comedy
2243,2291,Van Helsing (2004),Action|Adventure|Fantasy|Horror
2244,2058,Troy (2004),Action|Adventure|Drama|War
2245,1726,Coffee and Cigarettes (2003),Comedy|Drama
2246,3292,Swimming to Cambodia (1987),Drama
2247,3344,Enemy Mine (1985),Adventure|Drama|Sci-Fi
2248,2675,Enter the Dragon (1973),Action|Crime
2249,3974,Gimme Shelter (1970),Documentary
2250,2364,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance
2251,183,Band of Brothers (2001),Action|Drama|War
2252,2175,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery
2253,2152,Fail-Safe (1964),Drama|Thriller|War
2254,3210,Kwaidan (Kaidan) (1964),Horror
2255,2545,28 Up (1985),Documentary
2256,2395,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
2257,2396,Octopussy (1983),Action|Adventure|Thriller
2258,3639,Wit (2001),Drama
2259,2397,Never Say Never Again (1983),Action|Adventure|Thriller
2260,1462,Pride and Prejudice (1940),Comedy|Drama|Romance
2261,3153,Woman of the Year (1942),Comedy|Romance
2262,3708,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
2263,3749,Chaplin (1992),Drama
2264,3675,"Miracle Worker, The (1962)",Drama
2265,3061,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi
2266,324,Pride and Prejudice (1995),Drama|Romance
2267,1515,"China Syndrome, The (1979)",Drama|Thriller
2268,848,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
2269,2706,Animal Crackers (1930),Comedy|Musical
2270,1301,Cat People (1942),Drama|Horror|Romance|Thriller
2271,1686,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller
2272,2208,Pierrot le fou (1965),Crime|Drama
2273,4085,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
2274,3701,Jason and the Argonauts (1963),Action|Adventure|Fantasy
2275,2176,Nostalghia (1983),Drama
2276,2209,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
2277,2830,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
2278,1859,"Best of Youth, The (La meglio gioventù) (2003)",Drama
2279,4246,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama
2280,2564,"Parallax View, The (1974)",Thriller
2281,1961,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
2282,2451,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama
2283,1542,Cypher (2002),Action|Sci-Fi|Thriller
2284,2257,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
2285,2258,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
2286,3293,Woodstock (1970),Documentary|Musical
2287,4117,Children of Dune (2003),Fantasy|Sci-Fi
2288,3577,Dune (2000),Drama|Fantasy|Sci-Fi
2289,2955,Pat Garrett and Billy the Kid (1973),Western
2290,4005,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",Action|Adventure|War|Western
2291,3997,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller
2292,4123,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir
2293,3943,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
2294,2177,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
2295,687,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
2296,3147,Dark Days (2000),Documentary
2297,876,Zelig (1983),Comedy
2298,3294,Shame (Skammen) (1968),Drama|War
2299,4226,"Silence, The (Tystnaden) (1963)",Drama
2300,4115,Winter Light (Nattvardsgästerna) (1963),Drama
2301,4061,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
2302,3295,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance
2303,4183,"Killers, The (1946)",Crime|Film-Noir
2304,2433,"Bridge Too Far, A (1977)",Action|Drama|War
2305,1621,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
2306,2616,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
2307,877,Broadway Danny Rose (1984),Comedy
2308,4279,Death Race 2000 (1975),Action|Sci-Fi
2309,3124,"Weather Underground, The (2002)",Documentary
2310,4014,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
2311,916,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
2312,3985,"Getaway, The (1972)",Action|Crime|Drama|Thriller
2313,3326,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
2314,3882,How to Steal a Million (1966),Comedy|Crime|Romance
2315,2019,Mean Streets (1973),Crime|Drama
2316,1687,Bad Day at Black Rock (1955),Drama|Thriller|Western
2317,3681,Sunrise: A Song of Two Humans (1927),Drama|Romance
2318,2278,Au revoir les enfants (1987),Drama
2319,3527,Pursuit of Happiness (2001),Comedy|Romance
2320,1042,Gladiator (1992),Action|Drama
2321,2210,"Dolce Vita, La (1960)",Drama
2322,4259,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
2323,3518,Captain Blood (1935),Action|Adventure|Romance
2324,2129,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
2325,1727,Educating Rita (1983),Comedy|Drama
2326,2178,Sansho the Bailiff (Sanshô dayû) (1954),Drama
2327,3503,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
2328,2565,Hiroshima Mon Amour (1959),Drama|Romance|War
2329,2179,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
2330,2153,"Day of the Jackal, The (1973)",Crime|Thriller
2331,2398,Night of the Living Dead (1990),Horror
2332,1728,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
2333,2846,Safety Last! (1923),Action|Comedy|Romance
2334,3334,Viridiana (1961),Comedy|Drama
2335,2340,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
2336,3915,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
2337,2353,3 Women (Three Women) (1977),Drama
2338,3218,Grey Gardens (1975),Documentary
2339,2956,Dolls (2002),Drama|Romance
2340,2503,"Caine Mutiny, The (1954)",Drama|War
2341,3998,Black Narcissus (1947),Drama
2342,1243,Escape from Alcatraz (1979),Drama|Thriller
2343,1500,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
2344,2292,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
2345,3771,Saved! (2004),Comedy|Drama
2346,51,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
2347,621,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
2348,52,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
2349,1205,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
2350,1860,Napoleon Dynamite (2004),Comedy
2351,2994,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
2352,4050,"Heiress, The (1949)",Drama|Romance
2353,543,Super Size Me (2004),Comedy|Documentary|Drama
2354,2274,"Pier, The (Jetée, La) (1962)",Romance|Sci-Fi
2355,3199,White Heat (1949),Crime|Drama|Film-Noir
2356,3296,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
2357,2434,Memphis Belle (1990),Action|Drama|War
2358,2617,"Hitcher, The (1986)",Action|Thriller
2359,2676,Freaks (1932),Crime|Drama|Horror
2360,1302,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance
2361,4223,Around the World in 80 Days (2004),Adventure|Children|Comedy
2362,2087,Dodgeball: A True Underdog Story (2004),Comedy
2363,1347,"Terminal, The (2004)",Comedy|Drama|Romance
2364,3370,Dear Frankie (2004),Drama|Romance
2365,2684,White Chicks (2004),Action|Comedy|Crime
2366,633,"Notebook, The (2004)",Drama|Romance
2367,2707,"Day at the Races, A (1937)",Comedy|Musical
2368,2708,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
2369,2444,Pirates of Silicon Valley (1999),Documentary|Drama
2370,3161,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
2371,3767,Revenge of the Pink Panther (1978),Comedy|Crime
2372,4176,Angels with Dirty Faces (1938),Crime|Drama
2373,459,Taxi (1998),Action|Comedy
2374,2977,Tokyo Godfathers (2003),Adventure|Animation|Drama
2375,3979,All of Me (1984),Comedy|Fantasy
2376,3495,Overboard (1987),Comedy|Romance
2377,3999,Johnny Guitar (1954),Drama|Western
2378,1562,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
2379,1303,Fahrenheit 9/11 (2004),Documentary
2380,1729,Roxanne (1987),Comedy|Romance
2381,3613,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
2382,1043,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
2383,755,Before Sunset (2004),Drama|Romance
2384,2399,King Arthur (2004),Action|Adventure|Drama|War
2385,1182,Anchorman: The Legend of Ron Burgundy (2004),Comedy
2386,2818,"Cinderella Story, A (2004)",Comedy|Romance
2387,380,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
2388,211,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
2389,2020,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
2390,1044,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
2391,2268,Catwoman (2004),Action|Crime|Fantasy
2392,4186,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
2393,4091,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
2394,3297,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
2395,2211,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
2396,3410,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
2397,2756,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
2398,1417,"Manchurian Candidate, The (2004)",Thriller
2399,1968,"Village, The (2004)",Drama|Mystery|Thriller
2400,381,Garden State (2004),Comedy|Drama|Romance
2401,1962,Collateral (2004),Action|Crime|Drama|Thriller
2402,2088,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
2403,2416,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
2404,1460,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
2405,3065,"Bill Cosby, Himself (1983)",Comedy|Documentary
2406,3868,Wicker Park (2004),Drama|Romance|Thriller
2407,3298,Alice Doesn't Live Here Anymore (1974),Drama|Romance
2408,4167,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
2409,1206,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
2410,1800,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
2411,2435,Wimbledon (2004),Comedy|Romance
2412,3967,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
2413,382,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
2414,383,Shaun of the Dead (2004),Comedy|Horror
2415,3299,Murder on the Orient Express (1974),Crime|Mystery|Thriller
2416,3558,Mask (1985),Drama
2417,4229,Cannibal Holocaust (1980),Horror
2418,53,Shark Tale (2004),Animation|Children|Comedy
2419,756,I Heart Huckabees (2004),Comedy
2420,2819,Raise Your Voice (2004),Romance
2421,384,Primer (2004),Drama|Sci-Fi
2422,2709,Shall We Dance? (2004),Comedy|Romance
2423,1688,Team America: World Police (2004),Action|Adventure|Animation|Comedy
2424,3472,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
2425,3411,Friday Night Lights (2004),Action|Drama
2426,3624,"Grudge, The (2004)",Horror|Mystery|Thriller
2427,3849,Alfie (2004),Comedy|Drama|Romance
2428,385,Sideways (2004),Comedy|Drama|Romance
2429,1730,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
2430,3609,Vera Drake (2004),Drama
2431,1563,Saw (2004),Horror|Mystery|Thriller
2432,2107,Ray (2004),Drama
2433,54,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
2434,3713,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
2435,1903,Kinsey (2004),Drama
2436,3921,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
2437,1624,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
2438,544,Finding Neverland (2004),Drama
2439,55,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
2440,1392,Bad Education (La mala educación) (2004),Drama|Thriller
2441,4177,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
2442,2466,Alexander (2004),Action|Adventure|Drama|War
2443,917,Closer (2004),Drama|Romance
2444,1348,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
2445,2293,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
2446,56,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
2447,3300,That's Entertainment (1974),Documentary
2448,981,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
2449,4244,Control Room (2004),Documentary|War
2450,1564,Sherlock Jr. (1924),Comedy|Fantasy|Romance
2451,1304,"Cameraman, The (1928)",Comedy|Drama|Romance
2452,2757,"Steamboat Bill, Jr. (1928)",Comedy|Romance
2453,2021,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
2454,2022,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance
2455,3301,Monkey Business (1931),Comedy
2456,1305,Scarface (1932),Crime|Drama
2457,4197,Vampyr (1932),Fantasy|Horror
2458,1306,"Atalante, L' (1934)",Comedy|Drama|Romance
2459,1114,Mr. Deeds Goes to Town (1936),Comedy|Romance
2460,1115,Holiday (1938),Comedy|Drama|Romance
2461,3302,Ball of Fire (1941),Comedy|Romance
2462,2933,Great Expectations (1946),Drama
2463,3303,"Stranger, The (1946)",Drama|Film-Noir|Thriller
2464,2365,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
2465,4086,Orpheus (Orphée) (1950),Drama|Fantasy|Romance
2466,2023,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
2467,2995,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
2468,3842,Pickpocket (1959),Crime|Drama
2469,3412,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller
2470,4277,Advise and Consent (1962),Drama
2471,2680,Harakiri (Seppuku) (1962),Drama
2472,2618,"Music Man, The (1962)",Children|Comedy|Musical|Romance
2473,1565,"Eclisse, L' (Eclipse) (1962)",Drama
2474,4020,Becket (1964),Drama
2475,3211,Onibaba (1964),Drama|Horror|War
2476,2233,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
2477,1307,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
2478,3162,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
2479,3473,Au Hasard Balthazar (1966),Crime|Drama
2480,4118,Batman (1966),Action|Adventure|Comedy
2481,3163,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
2482,3640,Don't Look Back (1967),Documentary|Musical
2483,3304,Play Time (a.k.a. Playtime) (1967),Comedy
2484,4076,Point Blank (1967),Action|Crime|Drama|Thriller
2485,3620,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance
2486,3682,Duel (1971),Action|Mystery|Thriller
2487,3905,"Topo, El (1970)",Fantasy|Western
2488,2924,Dark Star (1974),Comedy|Sci-Fi|Thriller
2489,2024,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama
2490,3413,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
2491,4128,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
2492,4045,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
2493,4227,"Passenger, The (Professione: reporter) (1975)",Drama
2494,3705,Harlan County U.S.A. (1976),Documentary
2495,3474,Gates of Heaven (1978),Documentary
2496,4190,"Hobbit, The (1977)",Animation|Children|Fantasy
2497,3116,Hair (1979),Comedy|Drama|Musical
2498,2089,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
2499,2212,Smiley's People (1982),Drama|Mystery
2500,3219,Eddie Murphy Delirious (1983),Comedy|Documentary
2501,2804,Rumble Fish (1983),Drama
2502,1731,"Times of Harvey Milk, The (1984)",Documentary
2503,1141,Anne of Green Gables (1985),Children|Drama
2504,2831,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
2505,3968,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
2506,3833,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
2507,4008,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
2508,325,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
2509,3587,Lonesome Dove (1989),Adventure|Drama|Western
2510,878,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
2511,2586,Prime Suspect (1991),Crime|Drama|Mystery|Thriller
2512,3845,Cry-Baby (1990),Comedy|Musical|Romance
2513,2619,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
2514,4104,Close-Up (Nema-ye Nazdik) (1990),Drama
2515,3164,35 Up (1991),Documentary
2516,2366,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
2517,2558,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
2518,879,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
2519,3797,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
2520,4193,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
2521,2832,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
2522,1760,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
2523,3519,Pusher (1996),Crime|Thriller
2524,3504,Gummo (1997),Drama
2525,982,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
2526,3212,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
2527,4088,Gia (1998),Drama|Romance
2528,2180,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
2529,3565,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
2530,1801,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
2531,3106,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
2532,1069,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
2533,880,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
2534,2108,Paradise Lost 2: Revelations (2000),Documentary
2535,2936,Werckmeister Harmonies (Werckmeister harmóniák) (2000),Drama
2536,1802,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
2537,2996,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
2538,2436,Conspiracy (2001),Drama|War
2539,2059,Ali G Indahouse (2002),Comedy
2540,3751,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
2541,3133,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
2542,2025,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
2543,386,Battlestar Galactica (2003),Drama|Sci-Fi|War
2544,1974,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
2545,918,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
2546,545,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
2547,3414,Evil (Ondskan) (2003),Drama
2548,1975,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
2549,1926,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
2550,2997,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
2551,2467,Head-On (Gegen die Wand) (2004),Drama|Romance
2552,1471,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
2553,1803,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
2554,3651,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
2555,2334,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
2556,3148,Ju-on: The Grudge (2002),Horror
2557,546,Old Boy (2003),Mystery|Thriller
2558,2026,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
2559,3683,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
2560,3566,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi
2561,2998,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
2562,919,"Sea Inside, The (Mar adentro) (2004)",Drama
2563,2884,Spanglish (2004),Comedy|Drama|Romance
2564,326,"Chorus, The (Choristes, Les) (2004)",Drama
2565,3111,"Interpreter, The (2005)",Drama|Thriller
2566,387,Layer Cake (2004),Crime|Drama|Thriller
2567,2999,"Return, The (Vozvrashcheniye) (2003)",Drama
2568,2546,Mean Creek (2004),Drama|Thriller
2569,460,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
2570,547,"Corporation, The (2003)",Documentary
2571,4158,"Yes Men, The (2003)",Documentary
